"Margin","Quantity sold","Sales revenue","State","City","Year","Quarter","Lines","Category","SKU number","Month","Month Name"
"95.3","1","217","DC","Washington","2018","Q2","Sweaters","Soft fabric","171889","6","June"
"32.6","11","1236","DC","Washington","2018","Q2","Sweaters","Turtleneck","168963","6","June"
"206.3","13","2329","DC","Washington","2018","Q2","Sweaters","Turtleneck","170016","6","June"
"273.3","8","1339","DC","Washington","2018","Q2","Trousers","Jeans","166579","5","May"
"1631","41","5704","DC","Washington","2018","Q2","Trousers","Party pants","169301","6","June"
"7859.8","109","20558","DC","Washington","2018","Q3","Accessories","Belts,bags,wallets","177860","9","September"
"85.5","3","380","DC","Washington","2018","Q3","Accessories","Belts,bags,wallets","178435","9","September"
"22.8","1","163","DC","Washington","2018","Q3","Dresses","Evening wear","173658","7","July"
"556.8","11","1719","DC","Washington","2018","Q3","Dresses","Evening wear","177376","8","August"
"907.7","12","2167","DC","Washington","2018","Q3","Dresses","Skirts","177497","9","September"
"1332.3","17","3108","DC","Washington","2018","Q3","Jackets","Boatwear","177798","9","September"
"810.7","8","1772","DC","Washington","2018","Q3","Shirt Waist","2 Pocket shirts","177232","7","July"
"1773.4","18","4458","DC","Washington","2018","Q3","Shirt Waist","2 Pocket shirts","177380","8","August"
"6384.3","93","19702","DC","Washington","2018","Q3","Shirt Waist","2 Pocket shirts","177380","9","September"
"699.9","10","1884","DC","Washington","2018","Q3","Shirt Waist","Long sleeve","177231","7","July"
"602.1","23","3373","DC","Washington","2018","Q3","Shirt Waist","Long sleeve","177248","7","July"
"691","8","1623","DC","Washington","2018","Q3","Shirt Waist","Long sleeve","177368","8","August"
"646.7","20","3459","DC","Washington","2018","Q3","Shirt Waist","Short sleeve","173974","7","July"
"2165.1","29","5515","DC","Washington","2018","Q3","Shirt Waist","Short sleeve","177875","9","September"
"24566.6","302","59662","DC","Washington","2018","Q3","Sweat-T-Shirts","T-Shirts","177264","7","July"
"24459.5","288","57531","DC","Washington","2018","Q3","Sweat-T-Shirts","T-Shirts","177264","8","August"
"1653.4","28","4427","DC","Washington","2018","Q3","Sweat-T-Shirts","T-Shirts","177275","8","August"
"513.4","6","1263","DC","Washington","2018","Q3","Sweaters","Soft fabric","173673","7","July"
"1929","15","3926","DC","Washington","2018","Q3","Sweaters","Soft fabric","177325","8","August"
"1331.2","25","4293","DC","Washington","2018","Q3","Sweaters","Soft fabric","178628","9","September"
"814.2","14","2654","DC","Washington","2018","Q3","Trousers","Party pants","173941","7","July"
"1498.1","33","3950","DC","Washington","2018","Q4","Accessories","Samples","182313","12","December"
"1121.4","20","2870","DC","Washington","2018","Q4","Accessories","Samples","182343","12","December"
"1244.2","27","3864","DC","Washington","2018","Q4","Dresses","Casual dresses","182331","12","December"
"54.7","8","923","DC","Washington","2018","Q4","Dresses","Skirts","178835","10","October"
"142.7","3","517","DC","Washington","2018","Q4","Dresses","Skirts","179075","10","October"
"4739.9","70","10495","DC","Washington","2018","Q4","Dresses","Skirts","179740","11","November"
"536.7","4","1090","DC","Washington","2018","Q4","Dresses","Skirts","181009","11","November"
"44.1","2","271","DC","Washington","2018","Q4","Dresses","Skirts","181009","12","December"
"654.4","10","1501","DC","Washington","2018","Q4","Dresses","Sweater dresses","178903","10","October"
"1672.7","37","4367","DC","Washington","2018","Q4","Sweat-T-Shirts","Sweats","179739","10","October"
"2603.2","65","7392","DC","Washington","2018","Q4","Sweat-T-Shirts","Sweats","179739","11","November"
"567.7","14","2175","DC","Washington","2018","Q4","Sweat-T-Shirts","Sweats","181248","12","December"
"2973.4","38","8030","DC","Washington","2018","Q4","Sweat-T-Shirts","T-Shirts","178769","10","October"
"1006.9","16","2816","DC","Washington","2018","Q4","Sweat-T-Shirts","T-Shirts","179204","10","October"
"1037.4","12","2873","DC","Washington","2018","Q4","Sweat-T-Shirts","T-Shirts","180030","11","November"
"1502.8","20","3658","DC","Washington","2018","Q4","Sweat-T-Shirts","T-Shirts","180368","11","November"
"679.6","19","2628","DC","Washington","2018","Q4","Sweat-T-Shirts","T-Shirts","180372","11","November"
"1392.8","16","3400","DC","Washington","2018","Q4","Sweaters","Soft fabric","178628","10","October"
"4162.5","80","10580","DC","Washington","2018","Q4","Sweaters","Soft fabric","178788","10","October"
"656.8","10","2080","DC","Washington","2018","Q4","Sweaters","Soft fabric","179169","10","October"
"4223.1","82","11526","DC","Washington","2018","Q4","Sweaters","Turtleneck","181756","12","December"
"986.1","21","2906","DC","Washington","2018","Q4","Sweaters","Turtleneck","182330","12","December"
"134","3","489","DC","Washington","2018","Q4","Trousers","Party pants","181252","12","December"
"72.4","1","163","DC","Washington","2019","Q1","Accessories","Hats,gloves,scarves","187901","1","January"
"60.7","3","336","DC","Washington","2019","Q1","Accessories","Jewelry","185114","1","January"
"-13.8","4","324","DC","Washington","2019","Q1","Accessories","Lounge wear","182379","1","January"
"1020.6","13","2472","DC","Washington","2019","Q1","Accessories","Lounge wear","182488","1","January"
"112.4","3","434","DC","Washington","2019","Q1","Accessories","Lounge wear","182880","1","January"
"311.5","10","1346","DC","Washington","2019","Q1","Accessories","Lounge wear","183861","1","January"
"1440.5","26","3674","DC","Washington","2019","Q1","Accessories","Samples","182343","1","January"
"78.5","14","1660","DC","Washington","2019","Q1","City Skirts","Full length","182919","1","January"
"1155.1","17","3463","DC","Washington","2019","Q1","City Skirts","Mini city","183592","1","January"
"525.1","6","1241","DC","Washington","2019","Q1","City Skirts","Mini city","184215","1","January"
"219.8","3","566","DC","Washington","2019","Q1","City Trousers","Long lounge pants","185125","1","January"
"179","2","282","DC","Washington","2019","Q1","Dresses","Casual dresses","187904","1","January"
"792.1","14","2142","DC","Washington","2019","Q1","Dresses","Sweater dresses","183720","1","January"
"416.1","5","804","DC","Washington","2019","Q1","Jackets","Boatwear","185203","1","January"
"609.4","6","1307","DC","Washington","2019","Q1","Jackets","Fancy fabric","183836","1","January"
"359.8","5","794","DC","Washington","2019","Q1","Jackets","Fancy fabric","185403","1","January"
"491","5","980","DC","Washington","2019","Q1","Shirt Waist","Long sleeve","186108","1","January"
"532.7","6","1252","DC","Washington","2019","Q1","Shirt Waist","Long sleeve","186370","1","January"
"212.3","3","626","DC","Washington","2019","Q1","Sweat-T-Shirts","Sweats","183572","1","January"
"861.7","9","1633","DC","Washington","2019","Q1","Sweat-T-Shirts","Sweats","183801","1","January"
"543.2","9","1266","DC","Washington","2019","Q1","Sweat-T-Shirts","Sweats","183869","1","January"
"88.3","4","543","DC","Washington","2019","Q1","Sweat-T-Shirts","Sweats","184352","1","January"
"123.6","1","250","DC","Washington","2019","Q1","Sweat-T-Shirts","T-Shirts","189479","1","January"
"406.8","2","490","DC","Washington","2019","Q1","Sweaters","Cardigan","187710","1","January"
"483.4","9","1446","DC","Washington","2019","Q1","Sweaters","Soft fabric","184561","1","January"
"387","5","871","DC","Washington","2019","Q1","Trousers","Jeans","184264","1","January"
"2443","47","6936","Florida","Miami","2014","Q3","Accessories","Belts,bags,wallets","146552","7","July"
"3664.7","71","10265","Florida","Miami","2014","Q3","Accessories","Belts,bags,wallets","146552","8","August"
"327.4","6","878","Florida","Miami","2014","Q3","Accessories","Belts,bags,wallets","146552","9","September"
"164.2","3","597","Florida","Miami","2014","Q3","Accessories","Hair accessories","148032","7","July"
"-3.3","1","129","Florida","Miami","2014","Q3","Accessories","Hair accessories","148032","9","September"
"123.6","2","298","Florida","Miami","2014","Q3","Accessories","Hats,gloves,scarves","115121","7","July"
"76.1","1","299","Florida","Miami","2014","Q3","Accessories","Hats,gloves,scarves","144100","7","July"
"1548.7","17","3283","Florida","Miami","2014","Q3","Accessories","Hats,gloves,scarves","144290","7","July"
"5166.2","100","14439","Florida","Miami","2014","Q3","Accessories","Hats,gloves,scarves","144290","8","August"
"725.8","9","1623","Florida","Miami","2014","Q3","Accessories","Hats,gloves,scarves","144290","9","September"
"568","9","1282","Florida","Miami","2014","Q3","Accessories","Hats,gloves,scarves","144945","7","July"
"2559.2","39","5632","Florida","Miami","2014","Q3","Accessories","Hats,gloves,scarves","144945","8","August"
"258.9","3","507","Florida","Miami","2014","Q3","Accessories","Hats,gloves,scarves","144945","9","September"
"160","3","507","Florida","Miami","2014","Q3","Accessories","Hats,gloves,scarves","146378","7","July"
"61.2","1","169","Florida","Miami","2014","Q3","Accessories","Hats,gloves,scarves","146378","8","August"
"-38.3","1","49","Florida","Miami","2014","Q3","Accessories","Hats,gloves,scarves","146378","9","September"
"158.2","4","396","Florida","Miami","2014","Q3","Accessories","Hats,gloves,scarves","148353","7","July"
"278.2","8","745","Florida","Miami","2014","Q3","Accessories","Hats,gloves,scarves","148353","8","August"
"-6.2","3","147","Florida","Miami","2014","Q3","Accessories","Hats,gloves,scarves","148353","9","September"
"103.6","2","338","Florida","Miami","2014","Q3","Accessories","Hats,gloves,scarves","149121","7","July"
"95.8","3","438","Florida","Miami","2014","Q3","Accessories","Hats,gloves,scarves","149121","8","August"
"25","1","135","Florida","Miami","2014","Q3","Accessories","Hats,gloves,scarves","149121","9","September"
"99.6","1","199","Florida","Miami","2014","Q3","Accessories","Hats,gloves,scarves","155716","9","September"
"-71.2","1","129","Florida","Miami","2014","Q3","Accessories","Jewelry","144102","9","September"
"121.9","3","469","Florida","Miami","2014","Q3","Accessories","Jewelry","144289","8","August"
"46.2","1","169","Florida","Miami","2014","Q3","Accessories","Jewelry","144928","7","July"
"46.2","1","169","Florida","Miami","2014","Q3","Accessories","Jewelry","144928","8","August"
"100.2","1","199","Florida","Miami","2014","Q3","Accessories","Jewelry","145403","7","July"
"773.1","12","1865","Florida","Miami","2014","Q3","Accessories","Jewelry","145403","9","September"
"120.5","1","249","Florida","Miami","2014","Q3","Accessories","Jewelry","145404","7","July"
"361","3","747","Florida","Miami","2014","Q3","Accessories","Jewelry","145404","8","August"
"1253.5","20","3620","Florida","Miami","2014","Q3","Accessories","Jewelry","145404","9","September"
"363.4","9","1288","Florida","Miami","2014","Q3","Accessories","Jewelry","146751","8","August"
"390.6","7","1393","Florida","Miami","2014","Q3","Accessories","Jewelry","147070","7","July"
"45.7","4","568","Florida","Miami","2014","Q3","Accessories","Jewelry","147070","8","August"
"-49.2","2","208","Florida","Miami","2014","Q3","Accessories","Jewelry","147070","9","September"
"-96","3","387","Florida","Miami","2014","Q3","Accessories","Jewelry","148002","7","July"
"-80.1","2","238","Florida","Miami","2014","Q3","Accessories","Jewelry","148002","8","August"
"-64","2","258","Florida","Miami","2014","Q3","Accessories","Jewelry","148002","9","September"
"71.4","2","269","Florida","Miami","2014","Q3","Accessories","Jewelry","148540","8","August"
"1664.1","37","4773","Florida","Miami","2014","Q3","Accessories","Jewelry","149110","7","July"
"3153","76","9471","Florida","Miami","2014","Q3","Accessories","Jewelry","149110","8","August"
"-78.8","8","502","Florida","Miami","2014","Q3","Accessories","Jewelry","149110","9","September"
"714.1","6","1573","Florida","Miami","2014","Q3","Accessories","Jewelry","155570","9","September"
"2013.7","27","4806","Florida","Miami","2014","Q3","Accessories","Jewelry","155939","9","September"
"407.2","5","995","Florida","Miami","2014","Q3","Accessories","Jewelry","156173","9","September"
"49.7","1","149","Florida","Miami","2014","Q3","Accessories","Jewelry","159172","9","September"
"255.2","3","507","Florida","Miami","2014","Q3","Accessories","Jewelry","159705","9","September"
"62","3","237","Florida","Miami","2014","Q3","Accessories","Lounge wear","150850","8","August"
"7.3","2","118","Florida","Miami","2014","Q3","Accessories","Lounge wear","150850","9","September"
"-56.6","6","654","Florida","Miami","2014","Q3","Dresses","Casual dresses","143903","7","July"
"30","6","754","Florida","Miami","2014","Q3","Dresses","Casual dresses","143903","8","August"
"-24.3","2","208","Florida","Miami","2014","Q3","Dresses","Casual dresses","143903","9","September"
"82.1","1","199","Florida","Miami","2014","Q3","Jackets","Fancy fabric","157518","8","August"
"82.1","1","199","Florida","Miami","2014","Q3","Jackets","Fancy fabric","157518","9","September"
"211.5","7","678","Florida","Miami","2014","Q3","Outerwear","Hats,gloves,scarves","157599","9","September"
"419.4","7","1081","Florida","Miami","2014","Q3","Sweat-T-Shirts","T-Shirts","144944","7","July"
"1636.9","31","4445","Florida","Miami","2014","Q3","Sweat-T-Shirts","T-Shirts","144944","8","August"
"149.4","2","338","Florida","Miami","2014","Q3","Sweat-T-Shirts","T-Shirts","144944","9","September"
"1186.3","15","2921","Florida","Miami","2014","Q3","Sweaters","Cardigan","144940","7","July"
"2945.5","44","7864","Florida","Miami","2014","Q3","Sweaters","Cardigan","144940","8","August"
"2675","34","6562","Florida","Miami","2014","Q3","Sweaters","Cardigan","144940","9","September"
"243.9","4","676","Florida","Miami","2014","Q3","Sweaters","Soft fabric","148622","7","July"
"53.2","2","229","Florida","Miami","2014","Q3","Sweaters","Soft fabric","148622","8","August"
"-5.7","2","158","Florida","Miami","2014","Q3","Sweaters","Soft fabric","148622","9","September"
"71.9","1","169","Florida","Miami","2014","Q4","Accessories","Belts,bags,wallets","146552","10","October"
"74.6","1","169","Florida","Miami","2014","Q4","Accessories","Belts,bags,wallets","146552","11","November"
"561.3","6","1174","Florida","Miami","2014","Q4","Accessories","Hats,gloves,scarves","144290","10","October"
"552.6","6","1154","Florida","Miami","2014","Q4","Accessories","Hats,gloves,scarves","144290","11","November"
"482.6","5","975","Florida","Miami","2014","Q4","Accessories","Hats,gloves,scarves","144290","12","December"
"172.6","2","338","Florida","Miami","2014","Q4","Accessories","Hats,gloves,scarves","144945","10","October"
"172.6","2","338","Florida","Miami","2014","Q4","Accessories","Hats,gloves,scarves","144945","12","December"
"-25.2","1","79","Florida","Miami","2014","Q4","Accessories","Hats,gloves,scarves","146378","10","October"
"-2.2","1","49","Florida","Miami","2014","Q4","Accessories","Hats,gloves,scarves","148353","10","October"
"61.5","1","179","Florida","Miami","2014","Q4","Accessories","Hats,gloves,scarves","149121","12","December"
"499.8","5","995","Florida","Miami","2014","Q4","Accessories","Hats,gloves,scarves","155716","10","October"
